date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:58:47	744/744	---M-Z	200	added ('OK')	text/plain	etag:%222ae0efc-88d-543195d5a5dc0%22	https://www.scarleteen.com/robots.txt		(from )
21:58:47	76201/76201	---M-Z	200	added ('OK')	text/html	etag:%221579055609-1%22	https://www.scarleteen.com/	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/index.html	(from )
21:58:47	2037/2037	---M--	200	added ('OK')	image/png	etag:%222ac0bdc-7f5-532524f465d73%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/scarleteen_favicon.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/scarleteen_favicon.png	(from https://www.scarleteen.com/)
21:58:50	76859/76859	---MCZ	200	added ('OK')	text/html	etag:%221579057128-1%22	https://www.scarleteen.com/zh-hans	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/zh-hans.html	(from https://www.scarleteen.com/)
21:58:51	76427/76427	---MCZ	200	added ('OK')	text/html	etag:%221579057129-1%22	https://www.scarleteen.com/de	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/de.html	(from https://www.scarleteen.com/)
21:58:54	412/412	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202020%2002:58:54%20GMT	http://www.scarleteen.com/sites/all/themes/scarleteen/images/logo.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/logo.4.delayed	(from https://www.scarleteen.com/)
21:58:54	76564/76564	---MCZ	200	added ('OK')	text/html	etag:%221579057131-1%22	https://www.scarleteen.com/es	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/es.html	(from https://www.scarleteen.com/)
21:58:55	78786/78786	---M--	200	added ('OK')	image/png	etag:%222ac0bd5-133c2-53446ee590c01%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/logo.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/logo.png	(from https://www.scarleteen.com/)
21:58:56	339430/339430	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ac0dc6-52de6-532524f7ba5f2%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/202E2C_0_0.eot?	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/202E2C_0_0d41d.eot	(from https://www.scarleteen.com/)
21:58:57	45036/45036	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ac0dc9-afec-532524ff7f9c4%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/latinotype_-_sanchezcondensed-webfont.eot	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/latinotype_-_sanchezcondensed-webfont.eot	(from https://www.scarleteen.com/)
21:58:57	339430/339430	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ac0dc6-52de6-532524f7ba5f2%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/202E2C_0_0.eot	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/202E2C_0_0.eot	(from https://www.scarleteen.com/)
21:58:57	194215/194215	---M--	200	added ('OK')	application/x-font-woff	etag:%222ac0dc8-2f6a7-532524f855a4c%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/202E2C_0_0.woff	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/202E2C_0_0.woff	(from https://www.scarleteen.com/)
21:58:57	45036/45036	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ac0dc9-afec-532524ff7f9c4%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/latinotype_-_sanchezcondensed-webfont.eot?	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/latinotype_-_sanchezcondensed-webfontd41d.eot	(from https://www.scarleteen.com/)
21:58:57	45060/45060	---M--	200	added ('OK')	application/x-font-woff	etag:%222ac0dc0-b004-53252500fe6b5%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/latinotype_-_sanchezcondensed-webfont.woff	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/latinotype_-_sanchezcondensed-webfont.woff	(from https://www.scarleteen.com/)
21:58:58	121784/121784	---M--	200	added ('OK')	text/plain	etag:%222ac0dbf-1dbb8-532525018fecf%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/latinotype_-_sanchezcondensed-webfont.ttf	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/latinotype_-_sanchezcondensed-webfont.ttf	(from https://www.scarleteen.com/)
21:58:58	339168/339168	---M--	200	added ('OK')	text/plain	etag:%222ac0db8-52ce0-532524fe200d2%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/202E2C_0_0.ttf	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/202E2C_0_0.ttf	(from https://www.scarleteen.com/)
21:58:58	50085/50085	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ac0db4-c3a5-5325d3503d2b3%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/310AD7_0_0.eot	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/310AD7_0_0.eot	(from https://www.scarleteen.com/)
21:58:58	50085/50085	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ac0db4-c3a5-5325d3503d2b3%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/310AD7_0_0.eot?	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/310AD7_0_0d41d.eot	(from https://www.scarleteen.com/)
21:58:58	294153/294153	---M--	200	added ('OK')	image/svg+xml	etag:%222ac0dc7-47d09-53252500d3737%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/latinotype_-_sanchezcondensed-webfont.svg	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/latinotype_-_sanchezcondensed-webfont.svg	(from https://www.scarleteen.com/)
21:58:59	56178/56178	---M--	200	added ('OK')	text/plain	etag:%222ac0dce-db72-5325d350e13ad%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/310AD7_0_0.woff2	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/310AD7_0_0.woff2	(from https://www.scarleteen.com/)
21:58:59	77863/77863	---M--	200	added ('OK')	application/x-font-woff	etag:%222ac0dbe-13027-5325d35099f10%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/310AD7_0_0.woff	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/310AD7_0_0.woff	(from https://www.scarleteen.com/)
21:58:59	237/237	---M--	200	added ('OK')	image/gif	etag:%222ac0be3-ed-532524f307421%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/background-body.gif	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/background-body.gif	(from https://www.scarleteen.com/)
21:58:59	120/120	---M--	200	added ('OK')	image/png	etag:%222ac0b99-78-53446ee97bab9%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/nav-bullet.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/nav-bullet.png	(from https://www.scarleteen.com/)
21:58:59	174960/174960	---M--	200	added ('OK')	text/plain	etag:%222ac0dcb-2ab70-5325d3509dd90%22	https://www.scarleteen.com/sites/all/themes/scarleteen/webfonts/310AD7_0_0.ttf	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/webfonts/310AD7_0_0.ttf	(from https://www.scarleteen.com/)
21:58:59	533/533	---M--	200	added ('OK')	image/png	etag:%222ac0be2-215-53446e66c70ec%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/yellow_star.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/yellow_star.png	(from https://www.scarleteen.com/)
21:59:00	286/286	---M--	200	added ('OK')	image/gif	etag:%222ac0bcc-11e-532524f35467e%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/bg_blockquote.gif	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/bg_blockquote.gif	(from https://www.scarleteen.com/)
21:59:00	9692/9692	---M--	200	added ('OK')	image/png	etag:%222ac0b9a-25dc-53446edebeac6%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/featured-articles.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/featured-articles.png	(from https://www.scarleteen.com/)
21:59:00	1154/1154	---M--	200	added ('OK')	image/png	etag:%222ac0bd4-482-532524f33527f%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/barsnstars_1.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/barsnstars_1.png	(from https://www.scarleteen.com/)
21:59:00	1537/1537	---M--	200	added ('OK')	image/png	etag:%222ac0bde-601-53446ed8d6f83%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/barsnstars_2.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/barsnstars_2.png	(from https://www.scarleteen.com/)
21:59:01	42347/42347	---M-Z	200	added ('OK')	text/css	date:Wed,%2005%20Jun%202019%2002:32:34%20GMT	https://www.scarleteen.com/sites/files/scarleteen/advagg_css/css__QNIyrln0QHSDb1vrncPoYNDv5AYLrz1-G4Z_vV-ZOog__KJMz8BpgEnvtl6MYMwNYHcjXY0PWPdJ8oavL8sdtmqM__aiDOkLN1wwFykCuRoapdE2FTKPHbWVGszhAjFxqKXoc.css	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/files/scarleteen/advagg_css/css__QNIyrln0QHSDb1vrncPoYNDv5AYLrz1-G4Z_vV-ZOog__KJMz8BpgEnvtl6MYMwNYHcjXY0PW	(from https://www.scarleteen.com/)
21:59:02	198262/198262	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Jun%202019%2023:54:19%20GMT	https://www.scarleteen.com/sites/files/scarleteen/advagg_css/css__3oAeIRanawSDoR8YkrqvZnrh_WqL18JWbF_mDhgx_Rc__ziQOuBlwfaEBrz8sky-cz7GZPzJsdDDGqPeDcfnF7ag__aiDOkLN1wwFykCuRoapdE2FTKPHbWVGszhAjFxqKXoc.css	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/files/scarleteen/advagg_css/css__3oAeIRanawSDoR8YkrqvZnrh_WqL18JWbF_mDhgx_Rc__ziQOuBlwfaEBrz8sky-cz7GZPzJs	(from https://www.scarleteen.com/)
21:59:04	6977/6977	---M--	200	added ('OK')	image/png	etag:%222ac0bdb-1b41-5325dd87b019d%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/donation.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/donation.png	(from https://www.scarleteen.com/)
21:59:04	20784/20784	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Jun%202019%2023:54:19%20GMT	https://www.scarleteen.com/sites/files/scarleteen/advagg_js/js__H5AFmq1RrXKsrazzPq_xPQPy4K0wUKqecPjczzRiTgQ__zOEzB-Rauhf2xia5BFcNc_iKIGAOa2LJe5TTXitvJiY__aiDOkLN1wwFykCuRoapdE2FTKPHbWVGszhAjFxqKXoc.js	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/files/scarleteen/advagg_js/js__H5AFmq1RrXKsrazzPq_xPQPy4K0wUKqecPjczzRiTgQ__zOEzB-Rauhf2xia5BFcNc_iKIGAOa2	(from https://www.scarleteen.com/)
21:59:05	376/376	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202020%2002:59:04%20GMT	http://www.scarleteen.com/rss.xml	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/rss.22.delayed	(from https://www.scarleteen.com/)
21:59:08	44470/44470	---M--	200	added ('OK')	application/javascript	etag:%2230a00b1-adb6-590cf84ee3712%22	https://www.scarleteen.com/sites/files/scarleteen/googleanalytics/analytics.js?pxkh8b	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/files/scarleteen/googleanalytics/analyticseb38.js	(from https://www.scarleteen.com/)
21:59:09	1153/1153	---M--	200	added ('OK')	image/png	etag:%222ac0be0-481-53446eecdddf7%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/rss.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/rss.png	(from https://www.scarleteen.com/)
21:59:10	1249/1249	---M--	200	added ('OK')	image/png	etag:%222ac0bdd-4e1-53446ef0d964e%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/twitter.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/twitter.png	(from https://www.scarleteen.com/)
21:59:10	977/977	---M--	200	added ('OK')	image/png	etag:%22296a9b8-3d1-5669c9ced5c69%22	https://www.scarleteen.com/sites/files/scarleteen/instagram.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/files/scarleteen/instagram.png	(from https://www.scarleteen.com/)
21:59:10	955/955	---M--	200	added ('OK')	image/png	etag:%222ac0bcf-3bb-53446eeec04a3%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/tumblr.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/tumblr.png	(from https://www.scarleteen.com/)
21:59:11	569/569	---M--	200	added ('OK')	image/png	etag:%222ac0bcd-239-53446edc9303d%22	https://www.scarleteen.com/sites/all/themes/scarleteen/images/facebook.png	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/themes/scarleteen/images/facebook.png	(from https://www.scarleteen.com/)
21:59:12	93100/93100	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	(from https://www.scarleteen.com/)
21:59:12	93107/93107	---M--	200	added ('OK')	application/javascript	etag:%2229c19db-16bb3-52290a32fb100%22	https://www.scarleteen.com/sites/all/modules/jquery_update/replace/jquery/1.10/jquery.min.js	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/all/modules/jquery_update/replace/jquery/1.10/jquery.min.js	(from https://www.scarleteen.com/)
21:59:12	552212/552212	---MCZ	200	added ('OK')	application/rss+xml	etag:%221579055615-1%22	https://www.scarleteen.com/rss.xml	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/rss.xml	(from https://www.scarleteen.com/)
21:59:13	64999/64999	---MCZ	200	added ('OK')	text/html	etag:%221579057151-1%22	https://www.scarleteen.com/the_scarleteen_tour_bus_a_quick_how_to	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/the_scarleteen_tour_bus_a_quick_how_to.html	(from https://www.scarleteen.com/)
21:59:14	85761/85761	---MCZ	200	added ('OK')	text/html	etag:%221579056903-1%22	https://www.scarleteen.com/article/bodies	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/bodies.html	(from https://www.scarleteen.com/)
21:59:16	84650/84650	---MCZ	200	added ('OK')	text/html	etag:%221579057154-1%22	https://www.scarleteen.com/article/gender	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/gender.html	(from https://www.scarleteen.com/)
21:59:16	49325/49325	---M-Z	200	added ('OK')	text/html	etag:%221579057153-1%22	https://www.scarleteen.com/?theme=scarleteen_textonly	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/indexe53f.html	(from https://www.scarleteen.com/)
21:59:18	83574/83574	---MCZ	200	added ('OK')	text/html	etag:%221579057156-1%22	https://www.scarleteen.com/article/sexual-identity	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/sexual-identity.html	(from https://www.scarleteen.com/)
21:59:20	54799/54799	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:17%20GMT	https://www.scarleteen.com/article/relationships	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/relationships.html	(from https://www.scarleteen.com/)
21:59:22	55231/55231	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:20%20GMT	https://www.scarleteen.com/article/sexuality	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/sexuality.html	(from https://www.scarleteen.com/)
21:59:23	54110/54110	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:21%20GMT	https://www.scarleteen.com/article/sexual-health	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/sexual-health.html	(from https://www.scarleteen.com/)
21:59:25	55399/55399	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:23%20GMT	https://www.scarleteen.com/article/pregnancy-and-parenting	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/pregnancy-and-parenting.html	(from https://www.scarleteen.com/)
21:59:27	54222/54222	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:25%20GMT	https://www.scarleteen.com/article/abuse-and-assault	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/abuse-and-assault.html	(from https://www.scarleteen.com/)
21:59:29	52604/52604	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:27%20GMT	https://www.scarleteen.com/article/disability	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/disability.html	(from https://www.scarleteen.com/)
21:59:31	55518/55518	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:29%20GMT	https://www.scarleteen.com/article/politics	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/politics.html	(from https://www.scarleteen.com/)
21:59:33	49447/49447	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:31%20GMT	https://www.scarleteen.com/article/advice	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/advice.html	(from https://www.scarleteen.com/)
21:59:34	32963/32963	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:32%20GMT	https://www.scarleteen.com/article/quickies	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/quickies.html	(from https://www.scarleteen.com/)
21:59:36	51483/51483	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:34%20GMT	https://www.scarleteen.com/article/etc	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/etc.html	(from https://www.scarleteen.com/)
21:59:36	372/372	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202020%2002:59:36%20GMT	http://www.scarleteen.com/bb/	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/bb/index.html	(from https://www.scarleteen.com/)
21:59:38	42076/42076	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:36%20GMT	https://www.scarleteen.com/our_live_chat_service	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/our_live_chat_service.html	(from https://www.scarleteen.com/)
21:59:40	43312/43312	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:37%20GMT	https://www.scarleteen.com/text_scarleteen	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/text_scarleteen.html	(from https://www.scarleteen.com/)
21:59:41	45671/45671	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:40%20GMT	https://www.scarleteen.com/blog/heather_corinna/wait_what_its_finally_here_it_is	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/blog/heather_corinna/wait_what_its_finally_here_it_is.html	(from https://www.scarleteen.com/)
21:59:44	70214/70214	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:41%20GMT	https://www.scarleteen.com/article/bodies_politics_sexual_health/getting_birth_control_may_be_easier_than_you_think	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/bodies_politics_sexual_health/getting_birth_control_may_be_easier_than_you_think.html	(from https://www.scarleteen.com/)
21:59:44	48085/48085	---M--	200	added ('OK')	image/png	etag:%222a00762-bbd5-59c09729b6ad4%22	https://www.scarleteen.com/sites/files/scarleteen/styles/medium/public/article_images/Getting%20Birth%20Control%20May%20Be%20Easier%20Than%20You%20Think%21%20(1).png?itok=9UXPHmo5	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/files/scarleteen/styles/medium/public/article_images/Getting%20Birth%20Control%20May%20Be%20Easier%20Than%20You%20Think!%20(	(from https://www.scarleteen.com/)
21:59:45	47126/47126	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:43%20GMT	https://www.scarleteen.com/article/politics_pregnancy_and_parenting/impurity_culture_pregnancy_and_fear	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/politics_pregnancy_and_parenting/impurity_culture_pregnancy_and_fear.html	(from https://www.scarleteen.com/)
21:59:45	31590/31590	---M--	200	added ('OK')	image/png	etag:%222a0075e-7b66-5969cf8bf8011%22	https://www.scarleteen.com/sites/files/scarleteen/styles/medium/public/article_images/Impurity%20Culture%202.png?itok=RixTbBYt	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/sites/files/scarleteen/styles/medium/public/article_images/Impurity%20Culture%20292a3.png	(from https://www.scarleteen.com/)
21:59:47	54118/54118	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202020%2002:59:45%20GMT	https://www.scarleteen.com/article/abuse_and_assault_bodies_sexuality/how_to_approach_sexual_fantasy_and_desire_on_your_own	C:/Users/augme/OneDrive/Documents/GitHub/citemap.github.io/resources/SitePageCopies/SOGI/scarleteen.com_/www.scarleteen.com/article/abuse_and_assault_bodies_sexuality/how_to_approach_sexual_fantasy_and_desire_on_your_own.html	(from https://www.scarleteen.com/)
